coupon_price,coupon_status,coupon_type,coupon_expiration_date,coupon_qr_code_img_url,user_id,funding_id,created_date,modified_date
12556,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,45,24,2023-11-14 10:55:48.744135,2023-11-14 10:55:48.744135
49286,USED,GIFTCARD,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,70,24,2023-11-14 10:55:48.744135,2023-11-14 10:55:48.744135
4487,USED,SINGLE,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,17,24,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
44718,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,52,25,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
1805,USED,GIFTCARD,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,86,25,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
15189,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,30,25,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
24166,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,85,25,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
7001,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,53,25,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
24139,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,32,26,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
38234,USED,SINGLE,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,100,26,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
17328,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,89,26,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
10951,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,1,26,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
18472,USED,GIFTCARD,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,26,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
18656,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,19,26,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
27638,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,18,27,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
5634,USED,SINGLE,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,9,27,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
23312,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,95,27,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
35475,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,36,27,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
17398,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,26,27,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
22349,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,96,27,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
36270,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,23,27,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
30437,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,25,28,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
26637,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,28,28,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
10203,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,71,28,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
27611,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,44,28,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
14894,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,37,28,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
24077,USED,SINGLE,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,52,28,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
22576,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,13,28,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
16915,USED,SINGLE,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,28,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
13441,USED,GIFTCARD,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,1,29,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
4905,USED,SINGLE,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,42,29,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
33033,USED,GIFTCARD,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,29,29,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
35626,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,82,29,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
25818,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,27,29,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
42653,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,34,29,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
30231,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,21,30,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
12152,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,96,30,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
32811,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,31,30,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
41326,USED,GIFTCARD,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,35,30,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
48364,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,40,30,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
48833,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,25,30,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
8504,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,31,31,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
44232,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,27,31,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
43169,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,31,31,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
23218,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,3,31,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
35279,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,7,31,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
8612,USED,GIFTCARD,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,31,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
26253,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,18,31,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
38353,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,58,31,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
28085,USED,GIFTCARD,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,65,31,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
12312,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,70,32,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
49293,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,100,32,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
12710,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,52,32,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
45020,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,44,32,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
13403,USED,GIFTCARD,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,32,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
7651,USED,SINGLE,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,16,32,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
5580,USED,SINGLE,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,42,32,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
37304,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,36,32,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
19182,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,40,33,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
8092,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,33,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
7035,USED,GIFTCARD,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,33,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
2592,USED,GIFTCARD,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,18,33,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
49435,USED,GIFTCARD,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,63,33,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
32629,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,60,33,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
23911,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,100,34,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
8997,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,39,34,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
47865,USED,GIFTCARD,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,87,34,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
15424,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,39,34,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
15357,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,66,34,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
25951,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,36,34,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
1231,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,76,34,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
2927,USED,SINGLE,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,20,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
37616,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,99,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
27357,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,100,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
48415,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,97,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
45486,USED,GIFTCARD,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,75,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
14854,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,20,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
42205,USED,SINGLE,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
40972,USED,SINGLE,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,62,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
25231,USED,GIFTCARD,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,89,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
9010,USED,GIFTCARD,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,82,35,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
48013,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,36,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
34160,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,62,36,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
14034,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,71,36,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
10460,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,60,36,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
47728,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,53,36,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
28920,USED,SINGLE,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,36,36,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
30623,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,93,36,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
22009,USED,SINGLE,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,63,37,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
31783,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,100,37,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
21355,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,38,37,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
8902,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,17,37,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
20041,USED,GIFTCARD,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,61,37,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
22799,USED,SINGLE,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,87,37,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
12729,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,60,38,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
37999,USED,GIFTCARD,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,95,38,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
17372,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,86,38,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
3376,USED,SINGLE,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,49,38,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
33430,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,14,38,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
20268,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,38,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
44803,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,39,38,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
42560,USED,SINGLE,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,38,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
46874,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,20,39,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
40189,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,39,39,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
7743,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,73,39,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
44061,USED,GIFTCARD,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,65,39,2023-11-14 10:55:48.745137,2023-11-14 10:55:48.745137
25876,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,38,39,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
35981,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,39,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
9450,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,41,39,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
49226,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,29,39,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
48870,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,25,39,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
33787,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,16,39,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
10069,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,9,40,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
47270,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,96,40,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
6054,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,40,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
17804,USED,GIFTCARD,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,40,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
4986,USED,SINGLE,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,23,40,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
15498,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,8,41,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
42967,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,16,41,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
49443,USED,GIFTCARD,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,79,41,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
3457,USED,SINGLE,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,13,41,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
27366,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,5,41,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
23095,USED,GIFTCARD,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,51,41,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
11091,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,42,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
27005,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,45,42,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
32356,USED,SINGLE,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,42,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
6572,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,42,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
40816,USED,SINGLE,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,33,42,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
35753,USED,SINGLE,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,43,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
26728,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,58,43,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
46229,USED,SINGLE,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,82,43,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
6320,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,54,43,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
5200,USED,SINGLE,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,51,43,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
2664,USED,SINGLE,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,68,43,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
8961,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,87,43,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
25538,USED,GIFTCARD,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,43,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
44625,USED,SINGLE,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,80,43,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
11602,USED,GIFTCARD,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,28,44,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
3256,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,44,44,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
3660,USED,GIFTCARD,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,44,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
31828,USED,GIFTCARD,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,38,44,2023-11-14 10:55:48.746135,2023-11-14 10:55:48.746135
